loan_id,customer_id,application_date,loan_type,requested_loan_amount,approved_loan_amount,loan_tenure_months,interest_rate,monthly_income,monthly_expenses,employment_type,credit_score,existing_loan_amount,loan_status,repayment_status,emi_amount,city,income_segment
LOAN000296,CUST000939,2024-01-25,Business,1420700.0,1173200.0,105,12.38,47357.26,22556.39,Salaried,685,5565.06,Approved,On-time,18349.15,Ahmedabad,Mid
LOAN007386,CUST002479,2024-01-25,Business,168800.0,119700.0,78,13.01,15835.26,8231.71,Salaried,640,26020.17,Approved,On-time,2281.7,Kanpur,Low
LOAN004099,CUST000012,2024-01-25,Personal,971600.0,0.0,27,12.94,196542.72,77949.5,Self-employed,742,235152.12,Rejected,Not Started,0.0,Kanpur,Premium
LOAN006801,CUST002037,2024-01-25,Personal,273300.0,266900.0,43,14.05,22771.69,7163.73,Salaried,624,0.0,Approved,On-time,7935.52,Indore,Low
LOAN006628,CUST000954,2024-01-25,Personal,221400.0,161100.0,37,14.23,18445.93,10177.75,Salaried,618,16128.78,Approved,On-time,5404.23,Coimbatore,Low
LOAN007112,CUST002680,2024-01-25,Vehicle,2241000.0,1809400.0,16,10.28,112050.7,62129.59,Salaried,668,7491.9,Approved,On-time,121497.71,Indore,High
LOAN005657,CUST000700,2024-01-25,Gold,94400.0,93500.0,9,9.11,69800.74,36275.89,Salaried,647,359775.85,Approved,On-time,10787.21,Lucknow,Mid
LOAN007715,CUST002961,2024-01-25,Education,1302200.0,1023800.0,152,10.36,52087.26,20960.46,Freelancer,702,1769.82,Approved,Late,12120.07,Nagpur,Mid
LOAN003242,CUST001381,2024-01-26,Home,1794800.0,1784900.0,347,9.21,29913.7,17093.16,Business,591,45342.7,Approved,On-time,14737.13,Chennai,Low
LOAN000854,CUST002799,2024-01-26,Business,1720700.0,1350600.0,77,12.43,121932.13,65050.91,Freelancer,672,1678451.45,Approved,On-time,25541.44,Lucknow,High
LOAN007602,CUST000312,2024-01-26,Vehicle,150300.0,0.0,31,9.79,43617.63,19808.85,Self-employed,711,361922.54,Rejected,Not Started,0.0,Lucknow,Mid
LOAN003848,CUST001663,2024-01-26,Home,4310100.0,3905100.0,351,8.16,150976.01,76738.31,Salaried,824,0.0,Approved,On-time,29266.8,Nagpur,High
LOAN002561,CUST002857,2024-01-26,Personal,374800.0,0.0,40,14.56,40890.26,17906.62,Self-employed,619,78430.3,Rejected,Not Started,0.0,Pune,Mid
LOAN006127,CUST002480,2024-01-26,Vehicle,286500.0,261300.0,23,10.35,32355.46,19205.08,Freelancer,609,95144.74,Approved,Late,12573.72,Jaipur,Low
LOAN004589,CUST001535,2024-01-26,Vehicle,2194700.0,1871800.0,34,9.82,109737.35,50008.34,Freelancer,682,0.0,Approved,On-time,63289.93,Mumbai,High
LOAN006471,CUST000383,2024-01-26,Vehicle,1785300.0,1486800.0,84,9.81,166237.26,42622.27,Self-employed,662,659025.79,Approved,On-time,24536.92,Ahmedabad,High
LOAN003710,CUST001658,2024-01-26,Home,5696300.0,4316300.0,274,8.72,94938.98,55920.34,Self-employed,665,34101.47,Approved,On-time,36366.88,Chennai,High
LOAN003481,CUST000452,2024-01-26,Vehicle,369700.0,263100.0,15,9.35,100556.23,31753.74,Self-employed,759,836260.59,Approved,On-time,18653.12,Bengaluru,High
LOAN002697,CUST001157,2024-01-26,Vehicle,1822700.0,0.0,84,9.61,91135.64,42314.5,Business,699,130131.85,Rejected,Not Started,0.0,Bengaluru,High
LOAN002409,CUST001810,2024-01-26,Home,1290800.0,1238200.0,312,8.94,21513.58,6138.04,Salaried,642,0.0,Approved,On-time,10234.63,Ludhiana,Low
LOAN005391,CUST001401,2024-01-26,Education,1339500.0,1339500.0,66,10.91,78469.68,28581.8,Salaried,657,357627.43,Approved,On-time,27079.36,Ahmedabad,High
LOAN001529,CUST001064,2024-01-27,Gold,435900.0,421100.0,14,8.08,172059.79,47989.98,Business,750,200876.21,Approved,On-time,31619.62,Bengaluru,High
LOAN000563,CUST002030,2024-01-27,Personal,205900.0,204800.0,23,12.7,17159.91,5801.57,Salaried,734,76037.41,Approved,On-time,10078.81,Surat,Low
LOAN002536,CUST002366,2024-01-27,Education,1369400.0,942500.0,127,11.19,56379.42,26174.36,Salaried,603,0.0,Approved,Late,12694.2,Chandigarh,Mid
LOAN001889,CUST001455,2024-01-27,Personal,826000.0,723900.0,54,13.58,144131.43,66686.47,Salaried,671,534344.4,Approved,On-time,17989.64,Vadodara,High
LOAN000505,CUST000166,2024-01-27,Business,2224900.0,1939000.0,113,11.38,74164.56,37403.49,Salaried,773,43458.27,Approved,On-time,28038.8,Patna,Mid
LOAN006338,CUST002995,2024-01-27,Business,1894700.0,1499700.0,17,12.41,63156.41,29098.87,Salaried,691,14566.25,Approved,On-time,96653.66,Chandigarh,Mid
LOAN006425,CUST002784,2024-01-27,Home,3030500.0,2331700.0,122,8.41,50508.62,15452.23,Salaried,835,0.0,Approved,On-time,28496.34,Ahmedabad,Mid
LOAN001198,CUST001021,2024-01-27,Business,941000.0,701300.0,18,12.93,31366.75,18817.24,Unemployed,649,0.0,Approved,On-time,43070.3,Bengaluru,Low
LOAN005898,CUST001802,2024-01-28,Personal,210300.0,149500.0,30,13.91,31302.43,12754.72,Salaried,632,171300.44,Approved,On-time,5928.47,Ahmedabad,Low
LOAN007217,CUST000207,2024-01-28,Personal,507700.0,453400.0,46,12.16,165442.24,86195.33,Business,781,139009.94,Approved,On-time,12380.54,Patna,High
LOAN003572,CUST001960,2024-01-28,Business,535500.0,281900.0,95,12.87,49344.93,22099.08,Self-employed,614,286540.71,Approved,Late,4746.01,Pune,Mid
LOAN003734,CUST000311,2024-01-28,Personal,113900.0,87300.0,35,13.63,19165.44,12218.18,Business,659,49433.84,Approved,On-time,3036.8,Delhi,Low
LOAN002775,CUST001553,2024-01-28,Education,1045100.0,1045100.0,59,9.88,152185.41,65732.77,Salaried,733,0.0,Approved,On-time,22434.26,Bengaluru,High
LOAN004540,CUST002052,2024-01-28,Business,619100.0,0.0,89,13.45,20638.08,6786.91,Salaried,592,41504.21,Rejected,Not Started,0.0,Chennai,Low
LOAN000171,CUST002134,2024-01-28,Personal,499100.0,315600.0,59,13.43,80369.84,23901.23,Salaried,671,212288.8,Approved,On-time,7336.98,Pune,High
LOAN006973,CUST001960,2024-01-28,Education,1025300.0,785700.0,26,10.71,41013.59,23481.11,Salaried,662,296753.74,Approved,On-time,33994.95,Pune,Mid
LOAN003913,CUST002881,2024-01-28,Gold,308100.0,0.0,12,8.76,124135.97,37236.81,Salaried,690,477836.41,Rejected,Not Started,0.0,Indore,High
LOAN000772,CUST000278,2024-01-29,Business,993100.0,879700.0,81,13.48,61422.37,18665.76,Salaried,596,0.0,Approved,Default,16597.51,Chandigarh,Mid
LOAN000397,CUST002829,2024-01-29,Home,1666100.0,1462000.0,144,9.23,161152.43,75779.41,Salaried,665,1701890.36,Approved,On-time,16827.96,Chandigarh,High
LOAN005352,CUST001287,2024-01-29,Personal,267400.0,204100.0,53,13.53,38567.32,11979.1,Salaried,691,0.0,Approved,On-time,5136.52,Coimbatore,Mid
LOAN007457,CUST001988,2024-01-29,Gold,750000.0,680000.0,12,8.79,284524.73,137771.26,Salaried,669,0.0,Approved,On-time,59400.8,Mumbai,Premium
LOAN007028,CUST001130,2024-01-29,Personal,164400.0,138000.0,35,13.33,72811.05,36613.78,Salaried,706,0.0,Approved,On-time,4780.46,Delhi,Mid
LOAN007790,CUST001079,2024-01-29,Personal,236700.0,0.0,29,13.21,63287.48,27250.07,Salaried,704,0.0,Rejected,Not Started,0.0,Lucknow,Mid
LOAN004442,CUST001687,2024-01-29,Personal,481700.0,333900.0,24,14.66,74833.78,30170.64,Self-employed,569,579162.75,Approved,Late,16135.81,Ahmedabad,Mid
LOAN005715,CUST001927,2024-01-29,Vehicle,438500.0,266800.0,37,9.08,170172.86,85938.31,Salaried,835,809737.61,Approved,On-time,8294.31,Patna,High
LOAN005047,CUST002999,2024-01-29,Education,737000.0,701400.0,44,11.05,29479.37,10942.57,Salaried,577,120529.6,Approved,Late,19460.04,Chennai,Low
LOAN007096,CUST001850,2024-01-29,Business,629300.0,0.0,84,12.98,20975.95,12656.16,Salaried,621,64572.18,Rejected,Not Started,0.0,Surat,Low
LOAN000916,CUST002880,2024-01-29,Personal,486900.0,475000.0,35,13.76,65771.53,24518.18,Self-employed,689,0.0,Approved,On-time,16553.07,Mumbai,Mid
LOAN003849,CUST000459,2024-01-30,Home,1311300.0,891000.0,111,9.61,21854.7,8882.57,Unemployed,559,16548.49,Approved,On-time,12146.55,Bengaluru,Low
LOAN002261,CUST002103,2024-01-30,Home,2459000.0,1974900.0,277,9.27,40983.29,23075.65,Self-employed,609,20507.05,Approved,Late,17309.87,Delhi,Mid
LOAN003115,CUST002201,2024-01-30,Business,1746500.0,1327400.0,18,12.81,58215.99,26930.38,Salaried,623,43373.96,Approved,On-time,81447.91,Surat,Mid
LOAN000669,CUST001892,2024-01-30,Personal,404100.0,383400.0,40,13.85,33817.0,13165.37,Business,653,44046.9,Approved,On-time,12021.42,Vadodara,Low
LOAN004662,CUST000262,2024-01-30,Personal,188800.0,0.0,29,15.31,15735.42,12284.79,Freelancer,521,29676.51,Rejected,Not Started,0.0,Vadodara,Low
LOAN005033,CUST000851,2024-01-30,Personal,258700.0,204700.0,55,13.82,26373.03,12474.74,Salaried,645,0.0,Approved,On-time,5044.86,Ahmedabad,Low
LOAN000128,CUST001857,2024-01-31,Education,2709900.0,1995500.0,117,10.25,108397.71,40638.89,Salaried,693,0.0,Approved,On-time,27041.44,Bengaluru,High
LOAN000503,CUST002156,2024-01-31,Personal,254100.0,162600.0,13,16.27,21173.36,7544.25,Salaried,462,108670.69,Approved,On-time,13726.73,Chandigarh,Low
LOAN001609,CUST001113,2024-01-31,Home,7450800.0,5069900.0,163,9.04,124180.22,79884.21,Self-employed,709,0.0,Approved,On-time,54117.12,Bengaluru,High
LOAN003697,CUST002006,2024-01-31,Business,1268000.0,1268000.0,60,12.48,92357.8,45569.21,Business,663,33403.4,Approved,On-time,28514.49,Lucknow,High
LOAN005184,CUST002988,2024-01-31,Personal,560000.0,501800.0,32,13.81,46668.49,26168.94,Salaried,680,133174.8,Approved,On-time,18834.57,Indore,Mid
LOAN001346,CUST001195,2024-01-31,Personal,416100.0,366600.0,57,13.98,52565.2,22572.24,Salaried,661,178168.62,Approved,On-time,8837.7,Chennai,Mid
LOAN003957,CUST002357,2024-01-31,Personal,135000.0,119500.0,60,15.05,30475.33,14636.02,Salaried,544,0.0,Approved,Default,2846.03,Pune,Low
LOAN004245,CUST002286,2024-01-31,Education,487300.0,401000.0,71,11.43,19493.78,10535.35,Salaried,573,3663.35,Approved,On-time,7797.14,Indore,Low
LOAN004478,CUST001966,2024-02-01,Vehicle,321000.0,321000.0,18,10.48,23099.88,7816.53,Freelancer,636,0.0,Approved,On-time,19349.34,Nagpur,Low
LOAN002526,CUST000396,2024-02-01,Vehicle,3000000.0,2775400.0,41,9.62,390986.45,208342.75,Self-employed,705,2002805.07,Approved,On-time,79694.29,Ludhiana,Premium
LOAN000226,CUST002489,2024-02-01,Personal,443200.0,351600.0,39,13.04,41070.91,19915.52,Salaried,724,61588.88,Approved,On-time,11108.45,Hyderabad,Mid
LOAN000655,CUST000840,2024-02-01,Personal,534900.0,425400.0,32,13.59,65291.89,34365.11,Salaried,679,104797.75,Approved,On-time,15922.08,Ludhiana,Mid
LOAN007551,CUST000291,2024-02-01,Education,1414200.0,1003500.0,59,10.19,56568.27,35203.64,Freelancer,707,85899.01,Approved,On-time,21694.09,Mumbai,Mid
LOAN004837,CUST001440,2024-02-01,Business,784400.0,589200.0,105,12.73,26147.08,9837.64,Salaried,688,200528.73,Approved,On-time,9332.01,Ludhiana,Low
LOAN002356,CUST000386,2024-02-01,Home,4161900.0,4161900.0,289,8.87,129277.19,50420.3,Salaried,705,275842.9,Approved,On-time,34920.1,Lucknow,High
LOAN006089,CUST001713,2024-02-01,Business,961200.0,734800.0,54,12.52,73321.67,19754.19,Salaried,686,169870.35,Approved,On-time,17867.69,Chennai,Mid
LOAN003780,CUST001006,2024-02-01,Business,556300.0,525100.0,13,13.41,18542.19,10242.61,Freelancer,599,8192.65,Approved,On-time,43622.2,Jaipur,Low
LOAN007891,CUST002251,2024-02-01,Vehicle,100300.0,91500.0,79,10.53,31941.94,14997.06,Business,583,0.0,Approved,On-time,1610.58,Surat,Low
LOAN002424,CUST000047,2024-02-01,Home,3084800.0,2721100.0,162,9.41,51414.12,26608.97,Salaried,558,116805.82,Approved,On-time,29723.9,Mumbai,Mid
LOAN006045,CUST000128,2024-02-01,Vehicle,1179300.0,1107000.0,60,10.2,58963.59,18760.75,Salaried,607,160941.85,Approved,On-time,23629.56,Mumbai,Mid
LOAN007692,CUST001492,2024-02-02,Education,1229300.0,0.0,168,10.81,49173.78,23822.52,Salaried,617,27883.37,Rejected,Not Started,0.0,Bhopal,Mid
LOAN003455,CUST000720,2024-02-02,Home,1885700.0,0.0,350,8.62,31428.7,11540.3,Unemployed,693,40861.78,Rejected,Not Started,0.0,Hyderabad,Low
LOAN007905,CUST000410,2024-02-02,Personal,215600.0,144700.0,14,15.76,17970.74,10186.88,Salaried,499,3553.34,Approved,On-time,11382.55,Patna,Low
LOAN004582,CUST002509,2024-02-02,Vehicle,304200.0,304200.0,44,9.73,68635.23,37800.85,Salaried,710,75300.72,Approved,On-time,8247.79,Nagpur,Mid
LOAN001112,CUST000887,2024-02-02,Gold,100900.0,96700.0,34,9.23,28322.87,16292.34,Salaried,609,120233.16,Approved,Late,3243.06,Delhi,Low
LOAN002743,CUST002165,2024-02-02,Education,976500.0,755100.0,115,10.14,39060.54,19049.25,Salaried,706,0.0,Approved,On-time,10290.76,Ahmedabad,Mid
LOAN005197,CUST001829,2024-02-02,Personal,204600.0,0.0,36,14.01,71312.98,32131.16,Salaried,635,497368.46,Rejected,Not Started,0.0,Pune,Mid
LOAN004279,CUST001867,2024-02-02,Home,2240300.0,1583300.0,143,8.81,37337.9,17738.24,Salaried,729,0.0,Approved,On-time,17919.9,Patna,Mid
LOAN002943,CUST000495,2024-02-02,Vehicle,1159000.0,1023400.0,46,9.5,57951.19,21523.89,Business,706,0.0,Approved,On-time,26631.1,Ahmedabad,Mid
LOAN000069,CUST000034,2024-02-02,Education,383200.0,342300.0,100,11.03,15329.06,5800.55,Salaried,561,44885.25,Approved,On-time,5248.48,Chandigarh,Low
LOAN006808,CUST002356,2024-02-02,Gold,305400.0,282200.0,28,9.48,46077.93,19519.49,Freelancer,565,0.0,Approved,On-time,11273.92,Delhi,Mid
LOAN004731,CUST002055,2024-02-02,Education,857400.0,722700.0,134,10.49,34297.32,16122.42,Unemployed,636,0.0,Approved,On-time,9176.15,Jaipur,Low
LOAN004198,CUST002207,2024-02-02,Personal,423700.0,0.0,52,13.93,35306.75,21842.15,Salaried,649,169469.82,Rejected,Not Started,0.0,Pune,Mid
LOAN003827,CUST002763,2024-02-02,Education,1235900.0,0.0,91,11.07,49437.03,28159.23,Salaried,632,165592.14,Rejected,Not Started,0.0,Delhi,Mid
LOAN003761,CUST000024,2024-02-02,Business,2782500.0,2782500.0,75,11.79,194255.89,51755.85,Business,727,192740.37,Approved,On-time,52606.74,Jaipur,Premium
LOAN002032,CUST001521,2024-02-03,Vehicle,570300.0,422500.0,82,9.41,156305.81,34586.79,Salaried,743,0.0,Approved,On-time,7004.81,Nagpur,High
LOAN000812,CUST001774,2024-02-03,Personal,421200.0,285300.0,24,14.06,55824.79,29704.31,Salaried,635,163321.45,Approved,On-time,13706.16,Ahmedabad,Mid
LOAN004145,CUST001609,2024-02-03,Personal,331400.0,240700.0,25,13.07,60394.88,43898.81,Salaried,704,278695.76,Approved,On-time,11050.24,Jaipur,Mid
LOAN002086,CUST001065,2024-02-03,Personal,721600.0,652200.0,56,12.48,439344.2,224530.82,Salaried,771,0.0,Approved,On-time,15424.0,Ahmedabad,Premium
LOAN002286,CUST001149,2024-02-03,Education,539200.0,539200.0,63,9.56,418785.91,130582.19,Business,807,373093.21,Approved,On-time,10918.8,Bhopal,Premium
LOAN004783,CUST002989,2024-02-04,Personal,468200.0,378500.0,22,13.47,39020.82,20535.22,Self-employed,690,0.0,Approved,On-time,19512.12,Hyderabad,Mid
LOAN002426,CUST000858,2024-02-04,Personal,869000.0,869000.0,16,12.41,77015.42,48533.24,Salaried,777,86767.56,Approved,On-time,59209.54,Pune,High
LOAN001903,CUST002871,2024-02-04,Education,929300.0,815000.0,88,10.56,66286.2,18321.53,Salaried,681,0.0,Approved,On-time,13344.36,Nagpur,Mid
LOAN005767,CUST000185,2024-02-04,Education,1843400.0,1755800.0,166,10.38,73735.08,38416.23,Salaried,724,0.0,Approved,On-time,19967.35,Coimbatore,Mid
LOAN004411,CUST001438,2024-02-04,Personal,805600.0,799100.0,44,12.51,419688.06,215325.59,Salaried,754,823703.68,Approved,On-time,22736.87,Coimbatore,Premium
LOAN004576,CUST000670,2024-02-04,Vehicle,2215100.0,1988400.0,62,9.89,162249.19,64573.61,Salaried,701,413297.32,Approved,On-time,41088.79,Delhi,High
LOAN007246,CUST000181,2024-02-04,Personal,693100.0,508800.0,52,11.82,499870.4,268958.54,Salaried,807,669514.05,Approved,On-time,12550.52,Ludhiana,Premium
LOAN006618,CUST000086,2024-02-04,Gold,211400.0,0.0,3,8.62,55387.17,28985.07,Salaried,673,0.0,Rejected,Not Started,0.0,Bhopal,Mid
LOAN002712,CUST002373,2024-02-04,Home,6596200.0,0.0,242,8.54,109936.32,54682.42,Freelancer,783,0.0,Rejected,Not Started,0.0,Vadodara,High
LOAN000939,CUST000544,2024-02-04,Personal,619700.0,410000.0,52,13.54,60771.05,28771.11,Business,705,65352.37,Approved,On-time,10465.76,Nagpur,Mid
LOAN004400,CUST002494,2024-02-04,Gold,244800.0,206400.0,20,8.48,52076.32,29710.57,Salaried,722,0.0,Approved,On-time,11102.81,Bhopal,Mid
LOAN004505,CUST000965,2024-02-04,Personal,671100.0,528600.0,27,12.08,112233.57,28763.81,Salaried,789,0.0,Approved,On-time,22456.55,Lucknow,High
LOAN004843,CUST000955,2024-02-04,Home,9670900.0,7987000.0,290,8.77,406060.18,109476.12,Business,726,273188.16,Approved,On-time,66409.23,Chennai,Premium
LOAN004386,CUST002197,2024-02-04,Vehicle,248000.0,207800.0,45,10.64,28156.35,8573.74,Salaried,603,0.0,Approved,On-time,5620.3,Lucknow,Low
LOAN005942,CUST000215,2024-02-05,Personal,299800.0,221800.0,12,12.89,24986.94,12754.1,Salaried,730,116793.32,Approved,On-time,19799.13,Lucknow,Low
LOAN004104,CUST001496,2024-02-05,Education,1013100.0,1013100.0,156,10.38,162412.05,62980.38,Salaried,715,308683.03,Approved,On-time,11856.82,Hyderabad,High
LOAN006254,CUST001352,2024-02-05,Home,2425800.0,1991300.0,91,9.11,62540.81,28951.88,Freelancer,643,120483.25,Approved,Default,30384.27,Chandigarh,Mid
LOAN006607,CUST000509,2024-02-05,Business,226500.0,226500.0,93,12.41,44173.9,24020.4,Salaried,685,34863.45,Approved,On-time,3803.23,Chennai,Mid
LOAN003670,CUST001242,2024-02-05,Gold,201900.0,186000.0,21,9.34,25235.61,7353.04,Unemployed,607,0.0,Approved,On-time,9635.05,Chennai,Low
LOAN007252,CUST001028,2024-02-05,Personal,1016200.0,0.0,50,11.82,91055.04,61902.65,Self-employed,804,99036.05,Rejected,Not Started,0.0,Surat,High
LOAN001966,CUST001819,2024-02-05,Personal,435100.0,263000.0,53,12.91,107526.46,44997.46,Self-employed,741,236626.76,Approved,On-time,6536.64,Indore,High
LOAN004484,CUST002888,2024-02-05,Vehicle,427100.0,427100.0,21,10.08,73959.73,34439.42,Salaried,664,581758.07,Approved,On-time,22269.71,Ahmedabad,Mid
LOAN002042,CUST000369,2024-02-05,Business,5373400.0,3630900.0,21,12.56,244128.85,90825.68,Salaried,685,0.0,Approved,On-time,193496.91,Ahmedabad,Premium
LOAN004825,CUST002895,2024-02-05,Vehicle,309800.0,296800.0,16,10.34,15488.35,4435.38,Salaried,622,262344.14,Approved,On-time,19937.77,Pune,Low
LOAN000352,CUST000720,2024-02-05,Personal,202200.0,201900.0,25,12.66,16853.36,6131.97,Self-employed,739,7863.54,Approved,On-time,9230.07,Hyderabad,Low
LOAN000096,CUST000310,2024-02-05,Personal,471700.0,373400.0,28,14.4,39307.35,13479.44,Business,608,24082.99,Approved,On-time,15780.45,Nagpur,Mid
LOAN005492,CUST000795,2024-02-05,Home,3159600.0,3093900.0,235,8.53,152789.81,68053.74,Self-employed,703,0.0,Approved,On-time,27126.95,Delhi,High
LOAN006299,CUST002638,2024-02-06,Home,3895100.0,0.0,132,8.91,64917.51,24487.77,Self-employed,640,106661.65,Rejected,Not Started,0.0,Bengaluru,Mid
LOAN007206,CUST002030,2024-02-06,Gold,96300.0,72800.0,8,8.9,25422.65,15374.05,Salaried,620,0.0,Approved,On-time,9406.33,Surat,Low
LOAN002979,CUST000109,2024-02-06,Vehicle,2977900.0,2535700.0,50,9.58,477596.54,179727.21,Business,764,2302672.01,Approved,On-time,61706.77,Jaipur,Premium
LOAN005772,CUST001537,2024-02-06,Vehicle,2906600.0,2452900.0,57,9.51,290696.71,161996.85,Business,748,0.0,Approved,On-time,53649.68,Vadodara,Premium
LOAN006163,CUST002554,2024-02-06,Vehicle,386400.0,333400.0,78,9.96,49426.35,24181.01,Salaried,647,42395.24,Approved,On-time,5823.34,Chandigarh,Mid
LOAN007144,CUST002516,2024-02-06,Home,1768300.0,1511100.0,115,9.0,29471.29,14579.62,Freelancer,597,262434.22,Approved,On-time,19657.56,Coimbatore,Low
LOAN001245,CUST000902,2024-02-06,Personal,110400.0,102700.0,27,13.44,25183.16,6436.83,Salaried,695,12059.74,Approved,On-time,4428.87,Hyderabad,Low
LOAN003128,CUST002234,2024-02-06,Home,758800.0,678500.0,163,9.45,18053.51,8256.14,Freelancer,580,66095.85,Approved,On-time,7404.92,Patna,Low
LOAN007492,CUST000506,2024-02-06,Education,606600.0,516700.0,122,11.2,24265.86,12419.17,Salaried,609,16158.31,Approved,On-time,7112.27,Chandigarh,Low
LOAN006985,CUST001839,2024-02-06,Vehicle,135600.0,93400.0,47,10.03,30787.57,11742.62,Freelancer,679,41686.74,Approved,On-time,2411.25,Lucknow,Low
LOAN007175,CUST000713,2024-02-06,Personal,142100.0,0.0,60,15.49,28208.09,11328.08,Salaried,508,48194.53,Rejected,Not Started,0.0,Kolkata,Low
LOAN005072,CUST001229,2024-02-06,Gold,348700.0,321100.0,30,8.97,45231.76,18443.78,Salaried,649,0.0,Approved,On-time,11988.05,Surat,Mid
LOAN001684,CUST000067,2024-02-06,Vehicle,1449500.0,1413100.0,70,9.33,149127.68,61195.62,Salaried,814,0.0,Approved,On-time,26252.9,Indore,High
LOAN000165,CUST001844,2024-02-06,Education,666500.0,0.0,49,10.8,26658.5,13411.17,Unemployed,635,0.0,Rejected,Not Started,0.0,Kanpur,Low
LOAN006120,CUST001360,2024-02-06,Vehicle,650200.0,541700.0,50,9.95,32510.9,12400.7,Salaried,677,0.0,Approved,On-time,13278.75,Kanpur,Low
LOAN003064,CUST000032,2024-02-06,Personal,437700.0,333500.0,27,13.9,50960.87,18458.64,Salaried,634,207891.28,Approved,On-time,14454.71,Vadodara,Mid
LOAN006136,CUST001894,2024-02-06,Personal,182100.0,0.0,54,14.42,32108.99,13305.63,Salaried,587,23918.9,Rejected,Not Started,0.0,Lucknow,Low
LOAN004759,CUST000366,2024-02-06,Home,959200.0,775800.0,263,8.95,15985.87,7860.99,Salaried,670,47823.8,Approved,On-time,6741.19,Hyderabad,Low
LOAN004631,CUST001863,2024-02-07,Personal,333700.0,244700.0,8,12.54,59280.92,23174.17,Salaried,786,6521.3,Approved,Late,32043.32,Vadodara,Mid
LOAN004901,CUST002073,2024-02-07,Personal,128400.0,114700.0,29,13.89,20262.83,6769.65,Salaried,669,37456.93,Approved,On-time,4678.7,Nagpur,Low
LOAN007995,CUST002721,2024-02-07,Education,3713200.0,3011100.0,170,9.13,474387.85,117045.92,Salaried,856,165773.67,Approved,On-time,31628.83,Bengaluru,Premium
LOAN006401,CUST001235,2024-02-07,Personal,273300.0,199900.0,57,14.76,22775.23,12751.27,Salaried,601,57391.48,Approved,On-time,4899.56,Surat,Low
LOAN005718,CUST002488,2024-02-07,Education,1037300.0,0.0,112,10.66,50720.34,21740.09,Salaried,656,299557.71,Rejected,Not Started,0.0,Patna,Mid
LOAN003487,CUST000803,2024-02-07,Personal,465000.0,408700.0,59,13.14,38753.29,23167.4,Business,733,101902.64,Approved,On-time,9440.6,Bhopal,Mid
